id	X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	domainvalue
Guntmadingen	1	1	1	1	1	1	75	64	81	38	5
Nidfurn	1	1	1	1	1	1	73	55	78	52	5
Chigny	1	1	1	1	1	1	83	58	85	32	1
Mellikon	1	1	1	1	1	1	77	47	94	39	3
Les Pommerats	1	2	1	1	1	1	86	71	79	21	2
Romanens	1	1	1	1	1	1	81	68	69	38	2
Villarlod	1	1	1	1	1	1	80	77	76	23	2
Brot-Plamboz	1	1	2	1	1	1	70	66	95	24	2
Fieschertal	1	1	1	1	1	1	65	76	72	42	1
Hochstetten	1	1	1	1	1	1	68	66	84	37	2
Versam	1	2	1	1	1	1	68	53	77	57	5
Breno	1	1	1	1	1	1	56	49	88	62	7
Wilihof	1	1	1	1	1	1	97	78	51	28	6
Mosen	1	1	1	1	1	1	80	74	75	25	6
Gerra (Gambarogno)	1	1	1	1	1	1	32	59	85	78	7
Someo	1	3	1	1	1	1	38	54	89	73	7
Loco	1	2	1	1	1	1	32	55	91	76	7
Lutschental	1	2	1	1	1	1	79	63	69	42	2
Essert (FR)	1	1	1	1	1	1	71	69	73	40	2
Montbovon	1	2	1	2	1	1	65	39	81	67	2
Portalban	1	1	1	1	1	1	55	61	98	37	2
Ruppoldsried	1	1	1	1	1	1	81	79	68	23	2
Vuippens	1	1	1	1	1	1	73	68	72	38	2
Bournens	1	1	1	1	1	1	56	60	100	35	1
Surava	1	1	1	1	1	1	61	76	76	37	5
Gelterfingen	1	1	1	1	1	1	46	64	89	51	2
Vico Morcote	1	1	1	1	1	1	49	51	113	37	7
Vrin	1	1	1	3	1	1	63	58	70	58	5
Baldingen	1	1	1	1	1	1	85	53	84	27	3
Montignez	1	1	1	1	1	1	63	59	82	45	2
Bargen (SH)	1	1	1	1	1	1	59	80	71	38	5
Noflen	1	1	1	1	1	1	70	90	61	27	2
Hessigkofen	1	1	1	1	1	1	76	74	70	28	2
Degen	1	1	1	1	1	1	64	49	91	43	5
Belmont-sur-Yverdon	1	1	2	1	1	1	69	68	73	37	1
Dompierre (VD)	1	1	1	1	1	1	72	57	66	51	1
Promasens	1	1	1	1	1	1	58	69	89	30	2
Chavannes-sous-Orsonnens	1	1	1	1	1	1	65	74	80	26	2
Mulchi	1	1	1	1	1	1	63	74	76	32	2
Bussy (FR)	1	1	1	1	1	1	53	64	82	46	2
Progens	1	1	1	1	1	1	72	78	72	23	2
Hottwil	1	1	1	1	1	1	74	48	90	33	3
Villarsel-le-Gibloux	1	1	1	1	1	1	79	76	62	27	2
Schmitten (GR)	1	2	1	1	1	1	40	62	87	54	5
Vesin	1	1	1	1	1	1	75	63	74	30	2
Wanzwil	1	1	1	1	1	1	51	65	93	32	2
Dommartin	1	1	1	1	1	1	56	75	76	34	1
Kuttigkofen	1	1	1	1	1	1	62	62	85	31	2
Elfingen	1	1	1	1	1	1	61	53	89	37	3
Pratval	1	1	1	1	1	1	72	68	68	32	5
Herlisberg	1	1	1	1	1	1	72	65	78	24	6
Walliswil bei Niederbipp	1	1	1	1	1	1	43	52	96	48	2
Sagno	1	1	1	1	1	1	38	61	94	45	7
Surpierre	1	1	1	1	1	1	65	63	73	37	2
Gurbru	1	1	1	1	1	1	55	61	87	35	2
Diesbach (GL)	1	1	1	1	1	1	52	53	84	48	5
Berlens	1	1	1	1	1	1	84	67	67	19	2
Saint-Oyens	1	1	1	1	1	1	64	57	86	30	1
Juriens	1	1	1	1	1	1	62	52	75	48	1
Zwieselberg	1	1	1	1	1	1	52	68	72	44	2
Roggenburg	1	1	1	1	1	1	49	76	75	35	3
Rueyres-les-Pres	1	1	1	1	1	1	64	61	85	25	2
Soulce	1	2	1	1	1	1	62	64	68	41	2
L'Abergement	1	1	1	1	1	1	78	53	76	28	1
Jaberg	1	1	1	1	1	1	57	79	70	29	2
Zeneggen	1	1	1	1	1	1	57	66	65	47	1
Sommentier	1	1	1	1	1	1	68	63	63	40	2
Schwarzenbach	1	1	1	1	1	1	76	61	63	33	6
Chavannes-le-Chene	1	1	1	1	1	1	61	61	77	34	1
Oron-le-Chatel	1	1	1	1	1	1	67	70	82	14	1
Sugnens	1	1	1	1	1	1	56	67	80	30	1
Trey	1	1	1	1	1	1	72	41	75	44	1
Andiast	1	1	1	1	1	1	65	46	58	63	5
Le Paquier (NE)	1	1	1	1	1	1	63	65	77	26	2
St.Antonien	1	1	1	2	1	1	68	60	67	35	5
Tiefencastel	1	2	1	1	1	1	61	59	73	37	5
Henniez	1	1	1	1	1	1	43	52	96	39	1
Burg im Leimental	1	1	1	1	1	1	47	64	84	34	3
Peist	1	2	1	2	1	1	68	58	59	44	5
Cresuz	1	1	1	1	1	1	34	48	89	58	2
Bauen	1	1	1	1	1	1	68	54	70	36	6
Ogens	1	1	1	1	1	1	64	49	76	38	1
Lugnez	1	1	1	1	1	1	58	57	69	43	2
Rumikon	1	1	1	1	1	1	65	61	75	26	3
Pohlern	1	1	1	1	1	1	47	66	76	37	2
Eisten	1	2	1	1	1	1	60	62	65	39	1
Les Planchettes	1	2	1	1	1	1	78	53	73	21	2
Grattavache	1	1	1	1	1	1	67	78	57	23	2
Tschiertschen	1	1	1	2	1	1	49	48	85	43	5
Roches (BE)	1	2	1	1	1	1	51	68	69	37	2
Hilfikon	1	1	1	1	1	1	66	53	67	38	3
Agiez	1	1	1	1	1	1	53	52	78	41	1
Oleyres	1	1	1	1	1	1	75	48	75	25	1
Horrenbach-Buchen	1	2	1	2	1	1	62	48	70	42	2
Ittenthal	1	1	1	1	1	1	61	45	83	33	3
Bibern (SO)	1	1	1	1	1	1	61	59	65	37	2
Maules	1	1	1	1	1	1	65	53	86	18	2
Ferreyres	1	1	1	1	1	1	67	61	78	16	1
Hautligen	1	1	1	1	1	1	58	65	63	35	2
Ulrichen	1	1	1	2	1	1	53	64	69	35	1
Farnern	1	1	1	1	1	1	51	66	65	39	2
Castaneda	1	1	1	1	1	1	28	58	80	55	5
Fresens	1	1	1	1	1	1	50	51	54	63	2
Ponto Valentino	1	1	1	1	1	1	33	42	72	71	7
Birgisch	1	1	1	1	1	1	52	59	69	37	1
Almens	1	1	1	1	1	1	50	52	78	37	5
Asuel	1	1	1	1	1	1	55	67	63	31	2
Villarvolard	1	1	1	1	1	1	57	56	74	28	2
Miglieglia	1	1	1	1	1	1	40	61	79	35	7
Bollodingen	1	1	1	1	1	1	56	51	76	29	2
Berolle	1	2	1	1	1	1	68	65	62	17	1
Kulmerau	1	1	1	1	1	1	67	52	62	31	6
Saint-Brais	1	2	1	1	1	1	61	55	64	32	2
Bourg-Saint-Pierre	1	2	1	3	1	1	48	70	63	31	1
Boulens	1	1	1	1	1	1	60	46	73	32	1
Morissen	1	1	1	1	1	1	49	50	74	38	5
Chevilly	1	1	1	1	1	1	55	74	54	28	1
Niederosch	1	1	1	1	1	1	47	71	60	32	2
Sottens	1	1	1	1	1	1	45	70	70	25	1
Cimo	1	1	1	1	1	1	39	64	77	29	7
Premier	1	1	1	1	1	1	55	31	73	49	1
Vezio	1	1	1	1	1	1	46	63	66	33	7
Sevgein	1	1	1	1	1	1	60	52	63	32	5
Gandria	1	1	1	1	1	1	28	60	70	49	7
Villars-sous-Mont	1	1	1	1	1	1	44	60	53	50	2
Mase	1	1	1	1	1	1	30	45	74	58	1
Hospental	1	1	1	2	1	1	41	55	65	45	6
Muggio	1	2	1	1	1	1	27	48	78	53	7
Chatel-sur-Montsalvens	1	1	1	1	1	1	48	61	66	30	2
Salouf	1	2	1	2	1	1	68	42	59	36	5
Corcelles (BE)	1	1	1	1	1	1	61	42	70	32	2
Furna	1	2	1	2	1	1	51	51	55	47	5
Bivio	1	1	1	3	1	1	36	52	69	47	5
Brione (Verzasca)	1	3	1	1	1	1	41	38	77	47	7
Orges	1	1	1	1	1	1	43	70	56	34	1
Lieli	1	1	1	1	1	1	66	48	69	19	6
Seiry	1	1	1	1	1	1	68	75	39	20	2
Moiry	1	1	1	1	1	1	54	48	76	24	1
Valchava	1	1	1	2	1	1	50	51	69	32	5
Giumaglio	1	2	1	1	1	1	41	53	75	33	7
Autavaux	1	1	1	1	1	1	67	65	44	25	2
Nusshof	1	1	1	1	1	1	47	54	76	24	3
Hohtenn	1	1	1	1	1	1	31	49	77	43	1
Bretonnieres	1	1	1	1	1	1	50	54	64	32	1
Susch	1	2	1	2	1	1	42	54	68	35	5
Lohnstorf	1	1	1	1	1	1	54	47	62	36	2
Cunter	1	1	1	1	1	1	41	57	74	26	5
Saubraz	1	1	1	1	1	1	39	51	66	42	1
Chabrey	1	1	1	1	1	1	56	42	65	35	1
Chapelle (Glane)	1	1	1	1	1	1	58	37	71	32	2
Romont (BE)	1	1	1	1	1	1	42	54	77	24	2
Teuffenthal (BE)	1	1	1	1	1	1	59	51	61	26	2
Oberried (FR)	1	1	1	1	1	1	76	38	47	36	2
Orzens	1	1	1	1	1	1	57	35	57	48	1
Reisiswil	1	1	1	1	1	1	55	57	51	34	2
Chavannes-sur-Moudon	1	1	2	1	1	1	48	47	63	39	1
Balm bei Gunsberg	1	1	1	1	1	1	49	43	87	17	2
Saint-Jean	1	2	1	1	1	1	40	54	61	41	1
Obergesteln	1	1	1	1	1	1	27	53	78	37	1
Rueyres	1	1	1	1	1	1	53	60	57	25	1
Busswil bei Melchnau	1	1	1	1	1	1	41	52	63	39	2
Russy	1	1	1	1	1	1	52	52	56	35	2
Altdorf (SH)	1	1	1	1	1	1	63	41	65	25	5
Conters im Prattigau	1	2	1	2	1	1	44	43	66	41	5
Tartegnin	1	1	1	1	1	1	38	64	68	24	1
Severy	1	1	1	1	1	1	43	67	61	22	1
Hellsau	1	1	1	1	1	1	62	57	55	19	2
Grafschaft	1	1	1	1	1	1	43	38	67	44	1
Vaumarcus	1	1	1	1	1	1	49	44	73	25	2
Retschwil	1	1	1	1	1	1	65	61	47	18	6
Pontenet	1	1	1	1	1	1	48	43	65	34	2
Villarzel	1	1	1	1	1	1	59	42	57	32	1
Tscheppach	1	1	1	1	1	1	37	62	74	17	2
Villars-Mendraz	1	1	1	1	1	1	46	59	62	23	1
Castasegna	1	1	1	1	1	1	46	51	55	38	5
Villarsiviriaux	1	1	1	1	1	1	58	48	58	25	2
Brunnenthal	1	1	1	1	1	1	50	46	65	28	2
Siat	1	1	1	1	1	1	50	43	43	53	5
Gossliwil	1	1	1	1	1	1	47	52	57	32	2
Brugglen	1	1	1	1	1	1	46	43	72	26	2
Reclere	1	1	1	1	1	1	56	34	61	36	2
Bussy-sur-Moudon	1	1	1	1	1	1	42	47	64	33	1
Lessoc	1	2	1	1	1	1	60	36	58	30	2
Leuggelbach	1	1	1	1	1	1	54	41	63	26	5
Montalchez	1	1	1	1	1	1	39	57	54	34	2
Bobikon	1	1	1	1	1	1	58	45	62	18	3
Muhledorf (BE)	1	1	1	1	1	1	37	52	72	22	2
Luven	1	1	1	1	1	1	50	46	50	37	5
Bruzella	1	1	1	1	1	1	40	49	60	34	7
Ferpicloz	1	1	1	1	1	1	43	47	64	29	2
Molondin	1	1	1	1	1	1	50	45	54	32	1
Mergoscia	1	2	1	1	1	1	35	51	55	40	7
Bondo	1	2	1	1	1	1	29	40	60	52	5
Valeyres-sous-Ursins	1	1	1	1	1	1	38	58	61	23	1
Madulain	1	1	1	1	1	1	41	59	61	19	5
Vignogn	1	1	1	1	1	1	32	39	81	27	5
Aetigkofen	1	1	1	1	1	1	52	47	57	23	2
Lurtigen	1	1	1	1	1	1	48	45	67	19	2
Flond	1	1	1	1	1	1	52	47	44	36	5
Auboranges	1	1	1	1	1	1	48	58	58	15	2
Suscevaz	1	1	1	1	1	1	46	43	60	29	1
Praz	1	1	1	1	1	1	51	50	53	24	5
Gillarens	1	1	1	1	1	1	54	49	50	24	2
Ergisch	1	2	1	1	1	1	45	51	45	35	1
Unterramsern	1	1	1	1	1	1	56	54	50	15	2
Barzheim	1	1	1	1	1	1	47	42	58	27	5
Wolfisberg	1	1	1	1	1	1	43	43	61	27	2
Lavin	1	2	1	2	1	1	44	35	53	42	5
Montet (Glane)	1	1	1	1	1	1	46	47	57	23	2
Cabbio	1	1	1	1	1	1	32	50	52	39	7
Fiaugeres	1	1	1	1	1	1	42	58	46	27	2
Mur (VD)	1	1	1	1	1	1	52	41	59	21	1
Betschwanden	1	1	1	1	1	1	53	29	51	39	5
Les Thioleyres	1	1	1	1	1	1	53	42	56	21	1
Soglio	1	2	1	2	1	1	25	25	68	54	5
Vuissens	1	1	1	1	1	1	50	44	53	24	2
Cuarny	1	1	1	1	1	1	49	47	60	15	1
Lodano	1	2	1	1	1	1	39	40	65	27	7
Willadingen	1	1	1	1	1	1	28	47	70	26	2
Peccia	1	2	1	2	1	1	39	33	59	40	7
Oppens	1	1	1	1	1	1	37	54	53	26	1
Dizy	1	1	1	1	1	1	54	53	39	24	1
Ursins	1	1	1	1	1	1	37	44	63	26	1
Lovens	1	1	1	1	1	1	41	49	49	30	2
Bioley-Magnoux	1	1	1	1	1	1	40	25	59	45	1
Osco	1	2	1	1	1	1	9	47	78	34	7
Hersiwil	1	1	1	1	1	1	49	44	51	24	2
Sant'Antonio	1	3	1	1	1	1	31	39	58	40	7
Untersteckholz	1	1	1	1	1	1	31	54	49	33	2
Diemerswil	1	1	1	1	1	1	42	64	43	18	2
Innerthal	1	2	1	2	1	1	46	44	56	21	6
Pont (Veveyse)	1	1	1	1	1	1	50	50	44	22	2
Damphreux	1	1	1	1	1	1	42	39	54	31	2
Saules (BE)	1	1	1	1	1	1	36	43	56	29	2
Verdabbio	1	2	1	1	1	1	36	48	55	25	5
Brenles	1	1	1	1	1	1	57	44	38	24	1
Gluringen	1	1	1	1	1	1	42	42	56	21	1
Unterems	1	1	1	1	1	1	31	35	54	41	1
Flerden	1	1	1	1	1	1	49	26	62	23	5
Avers	1	1	2	3	1	1	40	30	52	38	5
Sarn	1	1	1	1	1	1	50	33	48	28	5
Chesalles-sur-Moudon	1	1	1	1	1	1	54	40	45	20	1
Tartar	1	1	1	1	1	1	38	35	57	28	5
Vaux-sur-Morges	1	1	1	1	1	1	52	47	43	16	1
Goumois	1	2	1	1	1	1	43	59	38	18	2
Dalpe	1	2	1	1	1	1	29	25	73	31	7
Bangerten	1	1	1	1	1	1	33	49	57	19	2
Sulz (LU)	1	1	1	1	1	1	49	39	56	13	6
Bofflens	1	1	1	1	1	1	40	41	49	27	1
Esmonts	1	1	1	1	1	1	55	44	40	18	2
Grangettes	1	1	1	1	1	1	48	32	53	24	2
Beurnevesin	1	1	1	1	1	1	43	32	57	25	2
Ruti bei Lyssach	1	1	1	1	1	1	39	48	50	19	2
Montmagny	1	1	1	1	1	1	43	41	47	25	1
Binn	1	2	1	2	1	1	27	38	54	36	1
Frasses	1	1	1	1	1	1	34	51	45	24	2
Tschierv	1	2	1	2	1	1	40	31	56	27	5
Les Clees	1	1	1	1	1	1	40	33	63	18	1
Buchslen	1	1	1	1	1	1	34	46	56	18	2
St.Peter	1	1	1	1	1	1	23	28	65	38	5
Alvaschein	1	1	1	1	1	1	50	28	48	28	5
Says	1	2	1	1	1	1	46	28	55	24	5
Filet	1	1	1	1	1	1	37	47	51	17	1
Liedertswil	1	1	1	1	1	1	31	49	56	15	3
Wiliberg	1	1	1	1	1	1	46	37	54	14	3
Besencens	1	1	1	1	1	1	44	37	45	25	2
Tschappina	1	2	1	2	1	1	41	29	56	25	5
Champoz	1	1	1	1	1	1	56	38	43	14	2
Lovatens	1	1	1	1	1	1	50	33	40	28	1
Estavayer-le-Gibloux	1	1	1	1	1	1	48	39	41	22	2
Greng	1	1	1	1	1	1	37	43	57	13	2
Epauvillers	1	1	1	1	1	1	32	31	54	32	2
Sassel	1	1	1	1	1	1	26	34	63	25	1
Chesalles-sur-Oron	1	1	1	1	1	1	34	39	55	20	1
Granges-de-Vesin	1	1	1	1	1	1	43	47	42	15	2
Realp	1	1	1	3	1	1	21	29	61	35	6
Marnand	1	1	1	1	1	1	29	42	40	34	1
Sevaz	1	1	1	1	1	1	33	52	45	15	2
Greich	1	1	1	1	1	1	29	35	61	19	1
Grandevent	1	1	1	1	1	1	34	40	57	13	1
Guarda	1	1	1	2	1	1	24	29	50	41	5
Vernamiege	1	1	1	1	1	1	20	27	47	50	1
Sedeilles	1	1	1	1	1	1	29	44	43	28	1
Steinhof	1	1	1	1	1	1	49	24	45	25	2
Borgnone	1	2	1	1	1	1	24	21	56	42	7
Peyres-Possens	1	1	1	1	1	1	31	50	41	21	1
Clarmont	1	1	1	1	1	1	33	41	47	21	1
Rocourt	1	1	1	1	1	1	32	31	49	30	2
Opfertshofen (SH)	1	1	1	1	1	1	40	42	43	16	5
Mugena	1	1	1	1	1	1	41	37	39	24	7
Valzeina	1	2	1	1	1	1	42	42	35	21	5
Gressy	1	1	1	1	1	1	35	47	42	15	1
Scheid	1	1	1	1	1	1	45	33	38	23	5
Corticiasca	1	1	1	1	1	1	33	36	52	17	7
Forel-sur-Lucens	1	1	1	1	1	1	44	26	42	25	1
Geltwil	1	1	1	1	1	1	50	25	49	13	3
Molinis	1	2	1	1	1	1	42	32	37	25	5
Pierrafortscha	1	1	1	1	1	1	29	34	52	21	2
Damvant	1	1	1	1	1	1	31	34	29	42	2
Rumendingen	1	1	1	1	1	1	31	54	39	12	2
Prugiasco	1	1	1	1	1	1	18	33	50	35	7
Arnex-sur-Nyon	1	1	1	1	1	1	39	28	57	12	1
Soubey	1	2	1	1	1	1	31	36	40	29	2
Agriswil	1	1	1	1	1	1	39	26	55	16	2
Fregiecourt	1	1	1	1	1	1	35	30	44	24	2
Demoret	1	1	1	1	1	1	46	24	38	25	1
Donath	1	1	1	1	1	1	43	32	32	26	5
Ocourt	1	2	1	1	1	1	33	35	43	21	2
Essert-sous-Champvent	1	1	1	1	1	1	29	57	30	16	1
Rossa	1	3	1	1	1	1	13	20	51	48	5
Fontaines-sur-Grandson	1	1	1	1	1	1	32	38	41	21	1
Surcuolm	1	1	1	1	1	1	35	31	43	21	5
Les Enfers	1	1	1	1	1	1	48	34	39	9	2
Trient	1	2	1	1	1	1	37	41	30	22	1
Ederswiler	1	1	1	1	1	1	22	31	53	23	2
Feldis/Veulden	1	1	1	1	1	1	36	15	51	27	5
Saxeten	1	2	1	2	1	1	44	25	37	22	2
Stierva	1	1	1	1	1	1	26	38	33	31	5
Donatyre	1	1	1	1	1	1	34	37	38	18	1
Nufenen	1	1	1	2	1	1	27	27	47	26	5
Bollion	1	1	1	1	1	1	33	41	38	15	2
Hofen	1	1	1	1	1	1	41	35	36	15	5
Leggia	1	2	1	1	1	1	27	35	41	24	5
Prahins	1	1	1	1	1	1	40	23	42	21	1
Roveredo (TI)	1	1	1	1	1	1	30	32	43	21	7
Essert-Pittet	1	1	1	1	1	1	24	32	51	18	1
Oberems	1	2	1	2	1	1	31	38	34	22	1
Chavannes-le-Veyron	1	1	1	1	1	1	40	32	44	9	1
Rueyres-Treyfayes	1	1	1	1	1	1	37	31	32	24	2
Estevenens	1	1	1	1	1	1	32	40	36	15	2
Morens (FR)	1	1	1	1	1	1	31	36	42	14	2
Sant'Abbondio	1	1	1	1	1	1	16	28	46	33	7
Chatelat	1	1	1	1	1	1	29	33	40	20	2
Mossel	1	1	1	1	1	1	24	39	36	23	2
Villars-le-Comte	1	1	1	1	1	1	25	18	47	32	1
Les Tavernes	1	1	1	1	1	1	36	36	37	13	1
Denezy	1	1	1	1	1	1	19	27	40	36	1
Gallenkirch	1	1	1	1	1	1	39	30	43	9	3
Zenauva	1	1	1	1	1	1	35	26	50	10	2
Neyruz-sur-Moudon	1	1	1	1	1	1	25	28	43	24	1
Vuibroye	1	1	1	1	1	1	39	22	40	19	1
St.Antonien Ascharina	1	1	1	1	1	1	32	27	37	23	5
Castiel	1	1	1	1	1	1	36	30	35	18	5
Pitasch	1	1	1	1	1	1	45	29	32	12	5
Villars-Bramard	1	1	1	1	1	1	37	37	32	12	1
La Praz	1	1	1	1	1	1	28	22	48	19	1
Syens	1	1	1	1	1	1	24	34	44	15	1
Brienz/Brinzauls	1	2	1	1	1	1	24	31	36	26	5
Mont-Tramelan	1	1	1	1	1	1	30	27	40	19	2
Mettembert	1	1	1	1	1	1	38	29	36	13	2
Sufers	1	2	1	1	1	1	29	29	32	25	5
Souboz	1	2	1	1	1	1	26	32	41	16	2
Gutenburg	1	1	1	1	1	1	20	35	44	16	2
Fuldera	1	1	1	1	1	1	33	30	28	24	5
Prevonloup	1	1	1	1	1	1	21	21	46	26	1
Sornetan	1	1	1	1	1	1	33	31	41	8	2
Mutrux	1	1	1	1	1	1	38	23	34	18	1
Gossens	1	1	1	1	1	1	30	32	29	22	1
Oberosch	1	1	1	1	1	1	21	38	34	20	2
Motschwil	1	1	1	1	1	1	15	39	40	18	2
Cureggia	1	1	1	1	1	1	27	27	44	14	7
Linn	1	1	1	1	1	1	26	36	38	12	3
Rohr (SO)	1	1	1	1	1	1	33	28	34	16	2
Pignia	1	1	1	1	1	1	27	25	33	26	5
Caviano	1	1	1	1	1	1	24	15	46	26	7
Santa Maria in Calanca	1	2	1	1	1	1	12	21	45	33	5
Correvon	1	1	1	1	1	1	32	30	32	16	1
Buseno	1	2	1	1	1	1	18	23	29	40	5
Chesopelloz	1	1	1	1	1	1	34	30	31	14	2
Senedes	1	1	1	1	1	1	23	30	47	9	2
Wallenbuch	1	1	1	1	1	1	33	32	34	10	2
Balm bei Messen	1	1	1	1	1	1	35	23	36	15	2
Kilchberg (BL)	1	1	1	1	1	1	20	30	39	20	3
Robasacco	1	1	1	1	1	1	20	27	42	19	7
Sergey	1	1	1	1	1	1	33	33	30	12	1
Ladir	1	1	1	1	1	1	28	26	24	29	5
Cormagens	1	1	1	1	1	1	30	27	36	14	2
Mex (VS)	1	1	1	1	1	1	37	21	35	13	1
Hinterrhein	1	1	1	2	1	1	17	33	34	21	5
Villarbeney	1	1	1	1	1	1	21	34	31	19	2
Moleno	1	2	1	1	1	1	23	30	31	21	7
Prato-Sornico	1	2	1	1	1	1	21	24	43	16	7
Chene-Paquier	1	1	1	1	1	1	30	26	27	21	1
Treytorrens (Payerne)	1	1	1	1	1	1	19	21	42	20	1
Praden	1	1	1	1	1	1	32	25	38	6	5
Hermiswil	1	1	1	1	1	1	24	32	32	13	2
Frasco	1	2	1	1	1	1	25	29	29	17	7
Carabietta	1	1	1	1	1	1	21	23	27	29	7
Champtauroz	1	1	1	1	1	1	20	26	35	19	1
Cimadera	1	1	1	1	1	1	16	22	36	26	7
Schnaus	1	1	1	1	1	1	31	25	28	15	5
Vugelles-La Mothe	1	1	1	1	1	1	29	22	32	16	1
Blitzingen	1	1	1	1	1	1	23	22	27	27	1
Novalles	1	1	1	1	1	1	29	25	32	13	1
La Chaux-des-Breuleux	1	1	1	1	1	1	27	31	33	7	2
Anzonico	1	2	1	1	1	1	8	20	36	34	7
Wiggiswil	1	1	1	1	1	1	18	46	21	12	2
Coglio	1	1	1	1	1	1	23	22	37	14	7
Chandolin	1	2	1	1	1	1	15	26	42	12	1
Brot-Dessous	1	1	1	1	1	1	17	26	29	23	2
Sur	1	1	1	2	1	1	17	22	29	25	5
Bogno	1	1	1	1	1	1	16	21	29	27	7
Arvigo	1	2	1	1	1	1	6	31	24	31	5
Schlans	1	1	1	1	1	1	26	20	19	27	5
Monte	1	1	1	1	1	1	26	27	28	11	7
Montmelon	1	1	1	1	1	1	22	17	33	20	2
Palagnedra	1	2	1	1	1	1	7	18	39	28	7
Oberramsern	1	1	1	1	1	1	20	22	29	20	2
Naz	1	1	1	1	1	1	38	27	21	5	1
Uors-Peiden	1	1	1	1	1	1	22	14	29	25	5
Inden	1	1	1	1	1	1	16	21	30	22	1
Fescoggia	1	1	1	1	1	1	15	15	35	23	7
Broglio	1	2	1	1	1	1	29	26	19	14	7
Chaneaz	1	1	1	1	1	1	22	26	25	14	1
Deisswil bei Munchenbuchsee	1	1	1	1	1	1	23	29	23	12	2
Rovray	1	1	1	1	1	1	22	21	28	16	1
Sonogno	1	2	1	2	1	1	7	22	38	19	7
Mon	1	1	1	1	1	1	22	16	29	19	5
Mauborget	1	1	1	1	1	1	15	18	40	12	1
Montenol	1	1	1	1	1	1	27	25	17	16	2
Corjolens	1	1	1	1	1	1	16	23	33	12	2
Gansbrunnen	1	2	1	1	1	1	22	25	24	13	2
Cavagnago	1	1	1	1	1	1	9	10	32	32	7
Eclagnens	1	1	1	1	1	1	14	20	22	27	1
Autafond	1	1	1	1	1	1	27	18	28	8	2
Urmein	1	1	1	1	1	1	6	20	35	20	5
Muhlebach	1	1	1	1	1	1	18	22	28	13	1
Epiquerez	1	1	1	1	1	1	27	16	27	11	2
Castro	1	1	1	1	1	1	20	25	14	22	7
Mutten	1	2	1	1	1	1	20	9	31	20	5
Pleujouse	1	1	1	1	1	1	16	21	32	11	2
Duvin	1	2	1	1	1	1	24	22	29	5	5
Seehof	1	1	1	1	1	1	31	25	14	9	2
Tenna	1	1	1	1	1	1	19	16	26	18	5
Lottigna	1	1	1	1	1	1	13	21	25	20	7
Goppisberg	1	1	1	1	1	1	17	17	24	21	1
Pagig	1	1	1	1	1	1	21	12	26	19	5
Zwischbergen	1	3	1	2	1	1	20	23	23	12	1
Surcasti	1	1	1	1	1	1	22	14	26	13	5
Montaubion-Chardonney	1	1	1	1	1	1	14	17	31	12	1
Engollon	1	1	1	1	1	1	13	25	21	15	2
Villarsel-sur-Marly	1	1	1	1	1	1	27	26	14	7	2
Luen	1	1	1	1	1	1	19	15	25	15	5
Sobrio	1	1	1	1	1	1	14	10	23	27	7
Menzonio	1	2	1	1	1	1	13	22	27	11	7
Bedretto	1	2	1	2	1	1	4	16	16	36	7
La Rogivue	1	1	1	1	1	1	18	21	23	10	1
Bosco/Gurin	1	2	1	1	1	1	12	22	27	10	7
Bionnens	1	1	1	1	1	1	19	22	20	10	2
Martherenges	1	1	1	1	1	1	20	16	26	9	1
Riein	1	2	1	1	1	1	13	14	27	17	5
Auressio	1	1	1	1	1	1	19	10	26	16	7
Tersnaus	1	1	1	1	1	1	20	7	23	20	5
Niederwald	1	1	1	1	1	1	13	16	25	16	1
Fontanezier	1	1	1	1	1	1	17	12	24	17	1
Trans	1	1	1	1	1	1	18	12	27	12	5
Mezery-pres-Donneloye	1	1	1	1	1	1	24	24	17	4	1
Iseo	1	1	1	1	1	1	13	17	28	11	7
Campo (Blenio)	1	1	1	2	1	1	10	17	25	16	7
Huniken	1	1	1	1	1	1	12	15	25	15	2
Seleute	1	1	1	1	1	1	21	19	23	4	2
Bussigny-sur-Oron	1	1	1	1	1	1	22	12	27	6	1
Vellerat	1	1	1	1	1	1	14	22	26	4	2
Pizy	1	1	1	1	1	1	15	16	21	13	1
Geschinen	1	1	1	1	1	1	12	10	18	25	1
Certara	1	1	1	1	1	1	9	17	20	19	7
Vergeletto	1	2	1	2	1	1	3	6	24	32	7
Chapelle (Broye)	1	1	1	1	1	1	18	16	17	13	2
Patzen-Fardun	1	1	1	1	1	1	24	15	14	11	5
Prevondavaux	1	1	1	1	1	1	17	23	18	5	2
Cerniaz (VD)	1	1	1	1	1	1	11	12	21	19	1
Praratoud	1	1	1	1	1	1	23	15	15	10	2
Lu	1	1	1	1	1	1	16	12	20	14	5
Braggio	1	1	1	1	1	1	16	6	25	15	5
Ballmoos	1	1	1	1	1	1	24	15	10	12	2
Malapalud	1	1	1	1	1	1	17	17	18	9	1
Casima	1	1	1	1	1	1	13	16	24	8	7
Sarzens	1	1	1	1	1	1	13	20	14	13	1
Camuns	1	1	1	1	1	1	15	13	13	19	5
Riemenstalden	1	1	1	1	1	1	12	15	18	14	6
Meienried	1	1	1	1	1	1	17	16	20	6	2
Lieffrens	1	1	1	1	1	1	19	20	14	6	2
Cerentino	1	2	1	1	1	1	12	16	13	17	7
